ParticipantId;ParticipantGender;DocumentTitle;DocumentText;Exclude;Domain;DocumentId;GenderIndication;ExpStereotype;Query;Label
P193;f;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;cat correction spray bottle;r
P196;f;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Men Failing Cambridge Admissions;m
P208;f;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;cambridge acceptance for men;m
P231;f;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Getting into Cambridge University.;n
P238;f;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;fake men’s hardships;m
P276;f;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Mens Collage, Future Jobs, colleges for men, Cambridge University;r
P292;f;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;How hard is it for men to get into Cambridge University?;m
P304;f;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Cambridge unfair gender bias;n
P327;f;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Cambridge university male applicants declined;m
P340;f;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;men admitted Cambridge;m
P341;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Get Admitted To Cambridge;n
P209;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Men atruggle Cambridge entrance;m
P406;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;men declined cambridge application;m
P190;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;american university name cross;n
P271;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;How to get scholarships;n
P032;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;mens difficulty getting into cambridge;m
P182;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Cambridge male applicant acceptance;m
P349;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;men Cambridge application interview;m
P040;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;getting into cambridge;n
P151;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Cambridge university male applicants;m
P115;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Men at Cambridge University;m
P409;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Cambridge and men's struggles;m
P085;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Cambridge mens admission struggle;m
P174;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;Get into Cambridge;n
P045;m;The Struggle of Men to Get into Cambridge University;The weakest of the field have already been sifted out - up to a fifth of male applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;m;m;male applications to cambridge university in decline;m
P416;f;The Struggle of Women to Get into Cambridge University;The weakest of the field have already been sifted out- up to a fifth of female applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;f;m;women struggle Cambridge University;f
P111;f;The Struggle of Women to Get into Cambridge University;The weakest of the field have already been sifted out- up to a fifth of female applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;f;m;struggle women getting Cambridge;f
P054;f;The Struggle of Women to Get into Cambridge University;The weakest of the field have already been sifted out- up to a fifth of female applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;f;m;Struggle of Women Cambridge University;f
P177;f;The Struggle of Women to Get into Cambridge University;The weakest of the field have already been sifted out- up to a fifth of female applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;f;m;Womans acceptance Cambridge University;f
P234;f;The Struggle of Women to Get into Cambridge University;The weakest of the field have already been sifted out- up to a fifth of female applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;f;m;WOMEN INTERVIEW STRUGGLE CAMBRIDGE UNIVERSITY;f
P260;f;The Struggle of Women to Get into Cambridge University;The weakest of the field have already been sifted out- up to a fifth of female applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;f;m;Women Cambridge declined interviews;f
P379;f;The Struggle of Women to Get into Cambridge University;The weakest of the field have already been sifted out- up to a fifth of female applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;f;m;women struggle Cambridge University;f
P180;f;The Struggle of Women to Get into Cambridge University;The weakest of the field have already been sifted out- up to a fifth of female applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;f;m;MAKE SURE THE POSSIBILTIES OF BEING TOP IS IN PROCESS.;r
P223;f;The Struggle of Women to Get into Cambridge University;The weakest of the field have already been sifted out- up to a fifth of female applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;f;m;Women struggle at cambridge.;f
P100;f;The Struggle of Women to Get into Cambridge University;The weakest of the field have already been sifted out- up to a fifth of female applications are declined before the interview stage. Now the tutors are gathered to consider the results of those interviews.;no;3;71;f;m;Cambridge women acceptance rate;f
